sample_id,x_active_quantity,authorized,architecture,direct_x_visible,observable_y
248,32,1,trusted_encrypted_database,1,"[""[18,4,14,14,0,0,0,0,0,0]"", ""[79,69,21,71,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
248,32,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
249,55,0,centralized_plaintext,1,"[""[12,13,5,14,11,18,0,0,0,0]"", ""[76,85,79,84,81,46,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
249,55,0,trusted_encrypted_database,1,"[""[12,13,5,14,11,18,0,0,0,0]"", ""[76,85,79,84,81,46,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
249,55,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
250,0,1,centralized_plaintext,1,"[""[20,0,0,0,0,0,0,0,0,0]"", ""[68,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
250,0,1,trusted_encrypted_database,1,"[""[20,0,0,0,0,0,0,0,0,0]"", ""[68,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
250,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
251,74,0,centralized_plaintext,1,"[""[19,1,16,18,20,0,0,0,0,0]"", ""[72,76,71,79,73,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
251,74,0,trusted_encrypted_database,1,"[""[19,1,16,18,20,0,0,0,0,0]"", ""[72,76,71,79,73,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
251,74,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
252,54,0,centralized_plaintext,1,"[""[16,6,3,13,10,12,17,0,0,0]"", ""[98,20,88,99,84,95,17,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
252,54,0,trusted_encrypted_database,1,"[""[16,6,3,13,10,12,17,0,0,0]"", ""[98,20,88,99,84,95,17,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
252,54,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
253,10,1,centralized_plaintext,1,"[""[10,12,20,15,0,0,0,0,0,0]"", ""[75,45,67,59,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
253,10,1,trusted_encrypted_database,1,"[""[10,12,20,15,0,0,0,0,0,0]"", ""[75,45,67,59,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
253,10,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
254,3,1,centralized_plaintext,1,"[""[7,2,3,3,0,0,0,0,0,0]"", ""[57,33,84,43,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
254,3,1,trusted_encrypted_database,1,"[""[7,2,3,3,0,0,0,0,0,0]"", ""[57,33,84,43,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
254,3,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
255,33,1,centralized_plaintext,1,"[""[8,2,13,5,3,15,0,0,0,0]"", ""[28,4,81,75,44,84,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
255,33,1,trusted_encrypted_database,1,"[""[8,2,13,5,3,15,0,0,0,0]"", ""[28,4,81,75,44,84,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
255,33,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
256,54,0,centralized_plaintext,1,"[""[5,18,2,18,5,13,0,0,0,0]"", ""[77,78,37,86,44,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
256,54,0,trusted_encrypted_database,1,"[""[5,18,2,18,5,13,0,0,0,0]"", ""[77,78,37,86,44,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
256,54,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
257,0,1,centralized_plaintext,1,"[""[1,17,2,0,0,0,0,0,0,0]"", ""[53,23,39,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
257,0,1,trusted_encrypted_database,1,"[""[1,17,2,0,0,0,0,0,0,0]"", ""[53,23,39,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
257,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
258,19,1,centralized_plaintext,1,"[""[7,8,8,1,4,13,0,0,0,0]"", ""[90,65,80,17,94,1,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
258,19,1,trusted_encrypted_database,1,"[""[7,8,8,1,4,13,0,0,0,0]"", ""[90,65,80,17,94,1,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
258,19,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
259,61,0,centralized_plaintext,1,"[""[14,9,19,10,9,18,9,0,0,0]"", ""[75,68,90,90,9,93,20,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
259,61,0,trusted_encrypted_database,1,"[""[14,9,19,10,9,18,9,0,0,0]"", ""[75,68,90,90,9,93,20,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
259,61,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
260,20,1,centralized_plaintext,1,"[""[20,16,19,0,0,0,0,0,0,0]"", ""[72,67,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
260,20,1,trusted_encrypted_database,1,"[""[20,16,19,0,0,0,0,0,0,0]"", ""[72,67,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
260,20,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
261,0,1,centralized_plaintext,1,"[""[5,17,20,0,0,0,0,0,0,0]"", ""[39,21,67,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
261,0,1,trusted_encrypted_database,1,"[""[5,17,20,0,0,0,0,0,0,0]"", ""[39,21,67,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
261,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
262,56,0,centralized_plaintext,1,"[""[2,16,6,5,6,17,18,0,0,0]"", ""[12,79,20,75,36,89,83,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
262,56,0,trusted_encrypted_database,1,"[""[2,16,6,5,6,17,18,0,0,0]"", ""[12,79,20,75,36,89,83,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
262,56,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
263,29,1,centralized_plaintext,1,"[""[7,4,20,8,17,18,0,0,0,0]"", ""[76,82,44,70,65,75,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
263,29,1,trusted_encrypted_database,1,"[""[7,4,20,8,17,18,0,0,0,0]"", ""[76,82,44,70,65,75,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
263,29,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
264,47,1,centralized_plaintext,1,"[""[9,19,7,12,12,0,0,0,0,0]"", ""[74,93,76,62,82,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
264,47,1,trusted_encrypted_database,1,"[""[9,19,7,12,12,0,0,0,0,0]"", ""[74,93,76,62,82,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
264,47,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
265,7,1,centralized_plaintext,1,"[""[4,7,7,1,3,0,0,0,0,0]"", ""[89,3,1,9,79,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
265,7,1,trusted_encrypted_database,1,"[""[4,7,7,1,3,0,0,0,0,0]"", ""[89,3,1,9,79,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
265,7,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
266,19,1,centralized_plaintext,1,"[""[19,0,0,0,0,0,0,0,0,0]"", ""[75,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
266,19,1,trusted_encrypted_database,1,"[""[19,0,0,0,0,0,0,0,0,0]"", ""[75,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
266,19,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
267,24,1,centralized_plaintext,1,"[""[13,11,16,0,0,0,0,0,0,0]"", ""[74,88,32,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
267,24,1,trusted_encrypted_database,1,"[""[13,11,16,0,0,0,0,0,0,0]"", ""[74,88,32,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
267,24,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
268,49,1,centralized_plaintext,1,"[""[19,3,13,1,10,17,7,0,0,0]"", ""[83,94,24,32,86,72,66,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
268,49,1,trusted_encrypted_database,1,"[""[19,3,13,1,10,17,7,0,0,0]"", ""[83,94,24,32,86,72,66,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
268,49,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
269,2,1,centralized_plaintext,1,"[""[2,6,4,0,0,0,0,0,0,0]"", ""[96,48,18,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
269,2,1,trusted_encrypted_database,1,"[""[2,6,4,0,0,0,0,0,0,0]"", ""[96,48,18,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
269,2,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
270,40,1,centralized_plaintext,1,"[""[19,17,3,1,0,0,0,0,0,0]"", ""[93,71,82,95,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
270,40,1,trusted_encrypted_database,1,"[""[19,17,3,1,0,0,0,0,0,0]"", ""[93,71,82,95,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
270,40,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
271,43,1,centralized_plaintext,1,"[""[11,4,8,14,10,0,0,0,0,0]"", ""[71,68,92,90,78,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
271,43,1,trusted_encrypted_database,1,"[""[11,4,8,14,10,0,0,0,0,0]"", ""[71,68,92,90,78,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
271,43,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
272,25,1,centralized_plaintext,1,"[""[1,6,2,16,3,0,0,0,0,0]"", ""[48,90,14,97,94,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
272,25,1,trusted_encrypted_database,1,"[""[1,6,2,16,3,0,0,0,0,0]"", ""[48,90,14,97,94,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
272,25,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
273,18,1,centralized_plaintext,1,"[""[14,18,9,0,0,0,0,0,0,0]"", ""[23,80,65,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
273,18,1,trusted_encrypted_database,1,"[""[14,18,9,0,0,0,0,0,0,0]"", ""[23,80,65,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
273,18,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
274,41,1,centralized_plaintext,1,"[""[6,18,8,15,0,0,0,0,0,0]"", ""[42,98,88,74,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
274,41,1,trusted_encrypted_database,1,"[""[6,18,8,15,0,0,0,0,0,0]"", ""[42,98,88,74,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
274,41,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
275,20,1,centralized_plaintext,1,"[""[18,8,12,0,0,0,0,0,0,0]"", ""[68,79,98,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
275,20,1,trusted_encrypted_database,1,"[""[18,8,12,0,0,0,0,0,0,0]"", ""[68,79,98,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
275,20,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
276,37,1,centralized_plaintext,1,"[""[10,6,9,6,15,16,0,0,0,0]"", ""[44,98,69,48,76,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
276,37,1,trusted_encrypted_database,1,"[""[10,6,9,6,15,16,0,0,0,0]"", ""[44,98,69,48,76,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
276,37,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
277,0,1,centralized_plaintext,1,"[""[18,0,0,0,0,0,0,0,0,0]"", ""[52,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
277,0,1,trusted_encrypted_database,1,"[""[18,0,0,0,0,0,0,0,0,0]"", ""[52,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
277,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
278,44,1,centralized_plaintext,1,"[""[7,18,19,13,15,0,0,0,0,0]"", ""[85,91,87,42,35,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
278,44,1,trusted_encrypted_database,1,"[""[7,18,19,13,15,0,0,0,0,0]"", ""[85,91,87,42,35,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
278,44,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
279,32,1,centralized_plaintext,1,"[""[15,15,9,8,18,5,0,0,0,0]"", ""[71,21,78,73,36,9,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
279,32,1,trusted_encrypted_database,1,"[""[15,15,9,8,18,5,0,0,0,0]"", ""[71,21,78,73,36,9,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
279,32,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
280,0,1,centralized_plaintext,1,"[""[10,12,1,0,0,0,0,0,0,0]"", ""[46,42,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
280,0,1,trusted_encrypted_database,1,"[""[10,12,1,0,0,0,0,0,0,0]"", ""[46,42,31,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
280,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
281,26,1,centralized_plaintext,1,"[""[17,13,20,13,6,0,0,0,0,0]"", ""[40,8,72,8,79,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
281,26,1,trusted_encrypted_database,1,"[""[17,13,20,13,6,0,0,0,0,0]"", ""[40,8,72,8,79,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
281,26,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
282,20,1,centralized_plaintext,1,"[""[10,1,5,4,16,0,0,0,0,0]"", ""[62,45,7,88,76,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
282,20,1,trusted_encrypted_database,1,"[""[10,1,5,4,16,0,0,0,0,0]"", ""[62,45,7,88,76,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
282,20,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
283,42,1,centralized_plaintext,1,"[""[11,15,10,5,1,0,0,0,0,0]"", ""[96,72,71,89,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
283,42,1,trusted_encrypted_database,1,"[""[11,15,10,5,1,0,0,0,0,0]"", ""[96,72,71,89,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
283,42,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
284,16,1,centralized_plaintext,1,"[""[2,9,16,16,0,0,0,0,0,0]"", ""[38,49,87,22,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
284,16,1,trusted_encrypted_database,1,"[""[2,9,16,16,0,0,0,0,0,0]"", ""[38,49,87,22,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
284,16,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
285,34,1,centralized_plaintext,1,"[""[11,17,6,0,0,0,0,0,0,0]"", ""[93,81,99,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
285,34,1,trusted_encrypted_database,1,"[""[11,17,6,0,0,0,0,0,0,0]"", ""[93,81,99,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
285,34,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
286,12,1,centralized_plaintext,1,"[""[7,2,3,17,0,0,0,0,0,0]"", ""[86,77,76,46,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
286,12,1,trusted_encrypted_database,1,"[""[7,2,3,17,0,0,0,0,0,0]"", ""[86,77,76,46,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
286,12,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
287,28,1,centralized_plaintext,1,"[""[10,2,16,16,16,0,0,0,0,0]"", ""[76,99,97,1,15,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
287,28,1,trusted_encrypted_database,1,"[""[10,2,16,16,16,0,0,0,0,0]"", ""[76,99,97,1,15,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
287,28,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
288,51,0,centralized_plaintext,1,"[""[19,3,9,20,0,0,0,0,0,0]"", ""[93,90,97,78,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
288,51,0,trusted_encrypted_database,1,"[""[19,3,9,20,0,0,0,0,0,0]"", ""[93,90,97,78,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
288,51,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
289,16,1,centralized_plaintext,1,"[""[16,8,0,0,0,0,0,0,0,0]"", ""[81,10,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
289,16,1,trusted_encrypted_database,1,"[""[16,8,0,0,0,0,0,0,0,0]"", ""[81,10,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
289,16,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
290,26,1,centralized_plaintext,1,"[""[2,6,17,1,0,0,0,0,0,0]"", ""[72,82,75,90,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
290,26,1,trusted_encrypted_database,1,"[""[2,6,17,1,0,0,0,0,0,0]"", ""[72,82,75,90,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
290,26,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
291,14,1,centralized_plaintext,1,"[""[5,7,9,5,0,0,0,0,0,0]"", ""[20,20,88,74,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
291,14,1,trusted_encrypted_database,1,"[""[5,7,9,5,0,0,0,0,0,0]"", ""[20,20,88,74,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
291,14,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
292,53,0,centralized_plaintext,1,"[""[11,2,2,12,11,20,9,0,0,0]"", ""[75,96,15,41,96,93,98,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
292,53,0,trusted_encrypted_database,1,"[""[11,2,2,12,11,20,9,0,0,0]"", ""[75,96,15,41,96,93,98,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
292,53,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
293,30,1,centralized_plaintext,1,"[""[1,12,18,3,4,12,16,4,0,0]"", ""[72,37,83,88,96,61,38,99,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
293,30,1,trusted_encrypted_database,1,"[""[1,12,18,3,4,12,16,4,0,0]"", ""[72,37,83,88,96,61,38,99,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
293,30,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
294,0,1,centralized_plaintext,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[6,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
294,0,1,trusted_encrypted_database,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[6,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
294,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
295,11,1,centralized_plaintext,1,"[""[4,7,14,0,0,0,0,0,0,0]"", ""[78,81,25,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
295,11,1,trusted_encrypted_database,1,"[""[4,7,14,0,0,0,0,0,0,0]"", ""[78,81,25,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
295,11,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
296,31,1,centralized_plaintext,1,"[""[19,4,12,2,0,0,0,0,0,0]"", ""[96,67,72,32,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
296,31,1,trusted_encrypted_database,1,"[""[19,4,12,2,0,0,0,0,0,0]"", ""[96,67,72,32,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
296,31,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
297,60,0,centralized_plaintext,1,"[""[18,11,9,15,7,0,0,0,0,0]"", ""[86,71,94,89,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
297,60,0,trusted_encrypted_database,1,"[""[18,11,9,15,7,0,0,0,0,0]"", ""[86,71,94,89,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
297,60,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
298,1,1,centralized_plaintext,1,"[""[11,4,4,1,0,0,0,0,0,0]"", ""[50,28,5,86,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
298,1,1,trusted_encrypted_database,1,"[""[11,4,4,1,0,0,0,0,0,0]"", ""[50,28,5,86,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
298,1,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
299,19,1,centralized_plaintext,1,"[""[19,0,0,0,0,0,0,0,0,0]"", ""[85,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
299,19,1,trusted_encrypted_database,1,"[""[19,0,0,0,0,0,0,0,0,0]"", ""[85,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
299,19,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
300,61,0,centralized_plaintext,1,"[""[15,18,20,1,7,0,0,0,0,0]"", ""[91,77,77,74,78,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
300,61,0,trusted_encrypted_database,1,"[""[15,18,20,1,7,0,0,0,0,0]"", ""[91,77,77,74,78,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
300,61,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
301,66,0,centralized_plaintext,1,"[""[12,17,16,7,14,12,12,19,0,0]"", ""[59,80,79,74,75,47,83,30,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
301,66,0,trusted_encrypted_database,1,"[""[12,17,16,7,14,12,12,19,0,0]"", ""[59,80,79,74,75,47,83,30,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
301,66,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
302,41,1,centralized_plaintext,1,"[""[9,15,16,11,3,2,12,0,0,0]"", ""[96,1,72,84,71,90,60,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
302,41,1,trusted_encrypted_database,1,"[""[9,15,16,11,3,2,12,0,0,0]"", ""[96,1,72,84,71,90,60,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
302,41,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
